team_name,match_id,player.name,starting_position,most_time_position
Belgium,7570,Anga Dedryck Boyata,Center Back,Center Back
Belgium,7570,Dries Mertens,Right Wing,Right Wing
Belgium,7570,Leander Dendoncker,Right Center Back,Right Center Back
Belgium,7570,Marouane Fellaini-Bakkioui,Right Wing,Right Wing
Belgium,7570,Michy Batshuayi Tunga,Center Forward,Center Forward
Belgium,7570,Moussa Sidi Yaya Dembélé,Right Center Midfield,Right Center Midfield
Belgium,7570,Nacer Chadli,Right Midfield,Right Midfield
Belgium,7570,Thibaut Courtois,Goalkeeper,Goalkeeper
Belgium,7570,Thomas Vermaelen,Left Center Back,Left Center Back
Belgium,7570,Thorgan Hazard,Left Midfield,Left Midfield
Belgium,7570,Vincent Kompany,Left Center Back,Center Back
Belgium,7570,Youri Tielemans,Left Center Midfield,Left Center Midfield
Belgium,7584,Axel Witsel,Left Center Midfield,Left Center Midfield
Belgium,7584,Dries Mertens,Right Attacking Midfield,Right Attacking Midfield
Belgium,7584,Eden Hazard,Left Attacking Midfield,Left Attacking Midfield
Belgium,7584,Jan Vertonghen,Left Center Back,Left Center Back
Belgium,7584,Kevin De Bruyne,Right Center Midfield,Right Center Midfield
Belgium,7584,Marouane Fellaini-Bakkioui,Right Attacking Midfield,Right Attacking Midfield
Belgium,7584,Nacer Chadli,Left Wing Back,Left Wing Back
Belgium,7584,Romelu Lukaku Menama,Center Forward,Center Forward
Belgium,7584,Thibaut Courtois,Goalkeeper,Goalkeeper
Belgium,7584,Thomas Meunier,Right Wing Back,Right Wing Back
Belgium,7584,Toby Albertine Maurits Alderweireld,Right Center Back,Right Center Back
Belgium,7584,Vincent Kompany,Center Back,Center Back
Belgium,7584,Yannick Ferreira Carrasco,Left Wing Back,Left Wing Back
Belgium,8650,Axel Witsel,Center Midfield,Center Midfield
Belgium,8650,Eden Hazard,Left Wing,Left Wing
Belgium,8650,Jan Vertonghen,Left Back,Left Back
Belgium,8650,Kevin De Bruyne,Secondary Striker,Secondary Striker
Belgium,8650,Marouane Fellaini-Bakkioui,Right Center Midfield,Right Center Midfield
Belgium,8650,Nacer Chadli,Left Center Midfield,Left Center Midfield
Belgium,8650,Romelu Lukaku Menama,Right Wing,Right Wing
Belgium,8650,Thibaut Courtois,Goalkeeper,Goalkeeper
Belgium,8650,Thomas Meunier,Right Back,Right Back
Belgium,8650,Thomas Vermaelen,Left Center Midfield,Left Center Back
Belgium,8650,Toby Albertine Maurits Alderweireld,Right Center Back,Right Center Back
Belgium,8650,Vincent Kompany,Left Center Back,Left Center Back
Belgium,8650,Youri Tielemans,Right Center Forward,Left Center Midfield
Belgium,8655,Axel Witsel,Right Center Midfield,Right Center Midfield
Belgium,8655,Dries Mertens,Left Center Midfield,Right Wing
Belgium,8655,Eden Hazard,Left Wing,Left Wing
Belgium,8655,Jan Vertonghen,Left Back,Left Back
Belgium,8655,Kevin De Bruyne,Right Wing,Right Wing
Belgium,8655,Marouane Fellaini-Bakkioui,Center Attacking Midfield,Center Attacking Midfield
Belgium,8655,Michy Batshuayi Tunga,Right Back,Right Back
Belgium,8655,Moussa Sidi Yaya Dembélé,Left Center Midfield,Left Center Midfield
Belgium,8655,Nacer Chadli,Right Back,Right Back
Belgium,8655,Romelu Lukaku Menama,Center Forward,Center Forward
Belgium,8655,Thibaut Courtois,Goalkeeper,Goalkeeper
Belgium,8655,Toby Albertine Maurits Alderweireld,Right Center Back,Right Center Back
Belgium,8655,Vincent Kompany,Left Center Back,Left Center Back
Belgium,8655,Yannick Ferreira Carrasco,Left Center Midfield,Left Center Midfield
Belgium,8657,Axel Witsel,Left Defensive Midfield,Left Defensive Midfield
Belgium,8657,Dries Mertens,Center Forward,Center Forward
Belgium,8657,Eden Hazard,Left Wing,Left Wing
Belgium,8657,Jan Vertonghen,Left Center Back,Left Wing Back
Belgium,8657,Kevin De Bruyne,Right Wing,Right Wing
Belgium,8657,Moussa Sidi Yaya Dembélé,Right Defensive Midfield,Right Defensive Midfield
Belgium,8657,Nacer Chadli,Left Wing Back,Left Wing Back
Belgium,8657,Romelu Lukaku Menama,Center Forward,Center Forward
Belgium,8657,Thibaut Courtois,Goalkeeper,Goalkeeper
Belgium,8657,Thomas Meunier,Right Wing Back,Right Wing Back
Belgium,8657,Thomas Vermaelen,Left Wing Back,Left Center Back
Belgium,8657,Toby Albertine Maurits Alderweireld,Right Center Back,Right Center Back
Belgium,8657,Vincent Kompany,Center Back,Center Back
Belgium,8657,Youri Tielemans,Right Defensive Midfield,Right Defensive Midfield
Brazil,7533,Alisson Ramsés Becker,Goalkeeper,Goalkeeper
Brazil,7533,Carlos Henrique Casimiro,Center Defensive Midfield,Center Defensive Midfield
Brazil,7533,Danilo Luiz da Silva,Right Back,Right Back
Brazil,7533,Fernando Luiz Rosa,Center Defensive Midfield,Center Defensive Midfield
Brazil,7533,Gabriel Fernando de Jesus,Center Forward,Center Forward
Brazil,7533,José Paulo Bezzera Maciel Júnior,Right Center Midfield,Right Center Midfield
Brazil,7533,João Miranda de Souza Filho,Left Center Back,Left Center Back
Brazil,7533,Marcelo Vieira da Silva Júnior,Left Back,Left Back
Brazil,7533,Neymar da Silva Santos Junior,Left Wing,Left Wing
Brazil,7533,Philippe Coutinho Correia,Left Center Midfield,Left Center Midfield
Brazil,7533,Renato Soares de Oliveira Augusto,Right Center Midfield,Right Center Midfield
Brazil,7533,Roberto Firmino Barbosa de Oliveira,Center Forward,Center Forward
Brazil,7533,Thiago Emiliano da Silva,Right Center Back,Right Center Back
Brazil,7533,Willian Borges da Silva,Right Wing,Right Wing
Brazil,7548,Alisson Ramsés Becker,Goalkeeper,Goalkeeper
Brazil,7548,Carlos Henrique Casimiro,Center Defensive Midfield,Center Defensive Midfield
Brazil,7548,Douglas Costa de Souza,Right Wing,Right Wing
Brazil,7548,Fernando Luiz Rosa,Center Forward,Left Defensive Midfield
Brazil,7548,Fágner Conserva Lemos,Right Back,Right Back
Brazil,7548,Gabriel Fernando de Jesus,Center Forward,Center Forward
Brazil,7548,José Paulo Bezzera Maciel Júnior,Right Center Midfield,Right Center Midfield
Brazil,7548,João Miranda de Souza Filho,Left Center Back,Left Center Back
Brazil,7548,Marcelo Vieira da Silva Júnior,Left Back,Left Back
Brazil,7548,Neymar da Silva Santos Junior,Left Wing,Left Wing
Brazil,7548,Philippe Coutinho Correia,Left Center Midfield,Left Center Midfield
Brazil,7548,Roberto Firmino Barbosa de Oliveira,Right Center Midfield,Right Attacking Midfield
Brazil,7548,Thiago Emiliano da Silva,Right Center Back,Right Center Back
Brazil,7548,Willian Borges da Silva,Right Wing,Right Wing
Brazil,7565,Alisson Ramsés Becker,Goalkeeper,Goalkeeper
Brazil,7565,Carlos Henrique Casimiro,Center Defensive Midfield,Center Defensive Midfield
Brazil,7565,Fernando Luiz Rosa,Right Center Midfield,Right Center Midfield
Brazil,7565,Filipe Luis Kasmirski,Left Back,Left Back
Brazil,7565,Fágner Conserva Lemos,Right Back,Right Back
Brazil,7565,Gabriel Fernando de Jesus,Center Forward,Center Forward
Brazil,7565,José Paulo Bezzera Maciel Júnior,Right Center Midfield,Right Center Midfield
Brazil,7565,João Miranda de Souza Filho,Left Center Back,Left Center Back
Brazil,7565,Marcelo Vieira da Silva Júnior,Left Back,Left Back
Brazil,7565,Neymar da Silva Santos Junior,Left Wing,Left Wing
Brazil,7565,Philippe Coutinho Correia,Left Center Midfield,Left Center Midfield
Brazil,7565,Renato Soares de Oliveira Augusto,Left Center Midfield,Left Center Midfield
Brazil,7565,Thiago Emiliano da Silva,Right Center Back,Right Center Back
Brazil,7565,Willian Borges da Silva,Right Wing,Right Wing
Brazil,7583,Alisson Ramsés Becker,Goalkeeper,Goalkeeper
Brazil,7583,Carlos Henrique Casimiro,Right Center Midfield,Right Center Midfield
Brazil,7583,Fernando Luiz Rosa,Left Center Midfield,Left Center Midfield
Brazil,7583,Filipe Luis Kasmirski,Left Back,Left Back
Brazil,7583,Fágner Conserva Lemos,Right Back,Right Back
Brazil,7583,Gabriel Fernando de Jesus,Left Center Forward,Left Center Forward
Brazil,7583,José Paulo Bezzera Maciel Júnior,Left Center Midfield,Left Center Midfield
Brazil,7583,João Miranda de Souza Filho,Left Center Back,Left Center Back
Brazil,7583,Marcos Aoás Corrêa,Right Wing,Right Back
Brazil,7583,Neymar da Silva Santos Junior,Right Center Forward,Right Center Forward
Brazil,7583,Philippe Coutinho Correia,Left Wing,Left Wing
Brazil,7583,Roberto Firmino Barbosa de Oliveira,Center Attacking Midfield,Center Attacking Midfield
Brazil,7583,Thiago Emiliano da Silva,Right Center Back,Right Center Back
Brazil,7583,Willian Borges da Silva,Right Wing,Right Wing
Brazil,8650,Alisson Ramsés Becker,Goalkeeper,Goalkeeper
Brazil,8650,Douglas Costa de Souza,Right Wing,Right Wing
Brazil,8650,Fernando Luiz Rosa,Center Midfield,Center Midfield
Brazil,8650,Fágner Conserva Lemos,Right Back,Right Back
Brazil,8650,Gabriel Fernando de Jesus,Center Forward,Center Forward
Brazil,8650,José Paulo Bezzera Maciel Júnior,Right Midfield,Right Midfield
Brazil,8650,João Miranda de Souza Filho,Left Center Back,Left Center Back
Brazil,8650,Marcelo Vieira da Silva Júnior,Left Back,Left Back
Brazil,8650,Neymar da Silva Santos Junior,Left Wing,Left Wing
Brazil,8650,Philippe Coutinho Correia,Left Midfield,Left Midfield
Brazil,8650,Renato Soares de Oliveira Augusto,Right Midfield,Right Midfield
Brazil,8650,Roberto Firmino Barbosa de Oliveira,Right Wing,Center Forward
Brazil,8650,Thiago Emiliano da Silva,Right Center Back,Right Center Back
Brazil,8650,Willian Borges da Silva,Right Wing,Right Wing
Colombia,7541,Carlos Alberto Sánchez Moreno,Left Center Midfield,Left Center Midfield
Colombia,7541,Carlos Arturo Bacca Ahumada,Left Wing,Right Wing
Colombia,7541,David Ospina Ramírez,Goalkeeper,Goalkeeper
Colombia,7541,Davinson Sánchez Mina,Right Center Back,Right Center Back
Colombia,7541,James David Rodríguez Rubio,Right Midfield,Left Wing
Colombia,7541,Jefferson Andrés Lerma Solís,Right Center Midfield,Right Center Midfield
Colombia,7541,Johan Andrés Mojica Palacio,Left Back,Left Back
Colombia,7541,José Heriberto Izquierdo Mena,Left Wing,Left Midfield
Colombia,7541,Juan Fernando Quintero Paniagua,Center Attacking Midfield,Center Attacking Midfield
Colombia,7541,Juan Guillermo Cuadrado Bello,Right Wing,Right Wing
Colombia,7541,Oscar Fabián Murillo Murillo,Left Center Back,Left Center Back
Colombia,7541,Radamel Falcao García Zárate,Center Forward,Center Forward
Colombia,7541,Santiago Arias Naranjo,Right Back,Right Back
Colombia,7541,Wílmar Enrique Barrios Terán,Right Midfield,Right Center Midfield
Colombia,7555,Abel Enrique Aguilar Tapia,Right Defensive Midfield,Right Defensive Midfield
Colombia,7555,Andrés Mateus Uribe Villa,Right Defensive Midfield,Right Defensive Midfield
Colombia,7555,Carlos Arturo Bacca Ahumada,Center Forward,Center Forward
Colombia,7555,David Ospina Ramírez,Goalkeeper,Goalkeeper
Colombia,7555,Davinson Sánchez Mina,Left Center Back,Left Center Back
Colombia,7555,James David Rodríguez Rubio,Left Wing,Left Wing
Colombia,7555,Jefferson Andrés Lerma Solís,Center Attacking Midfield,Center Attacking Midfield
Colombia,7555,Johan Andrés Mojica Palacio,Left Back,Left Back
Colombia,7555,Juan Fernando Quintero Paniagua,Center Attacking Midfield,Center Attacking Midfield
Colombia,7555,Juan Guillermo Cuadrado Bello,Right Wing,Right Wing
Colombia,7555,Radamel Falcao García Zárate,Center Forward,Center Forward
Colombia,7555,Santiago Arias Naranjo,Right Back,Right Back
Colombia,7555,Wílmar Enrique Barrios Terán,Left Defensive Midfield,Left Defensive Midfield
Colombia,7555,Yerry Fernando Mina González,Right Center Back,Right Center Back
Colombia,7571,Andrés Mateus Uribe Villa,Left Center Midfield,Left Center Midfield
Colombia,7571,Carlos Alberto Sánchez Moreno,Right Center Midfield,Right Center Midfield
Colombia,7571,David Ospina Ramírez,Goalkeeper,Goalkeeper
Colombia,7571,Davinson Sánchez Mina,Left Center Back,Left Center Back
Colombia,7571,James David Rodríguez Rubio,Center Attacking Midfield,Center Attacking Midfield
Colombia,7571,Jefferson Andrés Lerma Solís,Left Center Midfield,Left Center Midfield
Colombia,7571,Johan Andrés Mojica Palacio,Left Back,Left Back
Colombia,7571,Juan Fernando Quintero Paniagua,Right Wing,Right Wing
Colombia,7571,Juan Guillermo Cuadrado Bello,Left Wing,Left Wing
Colombia,7571,Luis Fernando Muriel Fruto,Center Attacking Midfield,Center Attacking Midfield
Colombia,7571,Miguel Ángel Borja Hernández,Center Forward,Center Forward
Colombia,7571,Radamel Falcao García Zárate,Center Forward,Center Forward
Colombia,7571,Santiago Arias Naranjo,Right Back,Right Back
Colombia,7571,Yerry Fernando Mina González,Right Center Back,Right Center Back
Colombia,7585,Andrés Mateus Uribe Villa,Left Center Midfield,Left Center Midfield
Colombia,7585,Carlos Alberto Sánchez Moreno,Right Center Midfield,Right Center Midfield
Colombia,7585,Carlos Arturo Bacca Ahumada,Left Center Midfield,Left Center Forward
Colombia,7585,Cristian Eduardo Zapata Valencia,Right Back,Right Back
Colombia,7585,David Ospina Ramírez,Goalkeeper,Goalkeeper
Colombia,7585,Davinson Sánchez Mina,Left Center Back,Left Center Back
Colombia,7585,Jefferson Andrés Lerma Solís,Left Center Midfield,Left Center Midfield
Colombia,7585,Johan Andrés Mojica Palacio,Left Back,Left Back
Colombia,7585,Juan Fernando Quintero Paniagua,Center Attacking Midfield,Center Attacking Midfield
Colombia,7585,Juan Guillermo Cuadrado Bello,Right Center Forward,Right Wing
Colombia,7585,Luis Fernando Muriel Fruto,Right Center Midfield,Right Center Midfield
Colombia,7585,Radamel Falcao García Zárate,Left Center Forward,Right Center Forward
Colombia,7585,Santiago Arias Naranjo,Right Back,Right Back
Colombia,7585,Wílmar Enrique Barrios Terán,Center Defensive Midfield,Left Wing
Colombia,7585,Yerry Fernando Mina González,Right Center Back,Right Center Back
Costa Rica,7535,Bryan Ruiz González,Right Wing,Right Wing
Costa Rica,7535,Celso Borges Mora,Right Center Midfield,Right Center Midfield
Costa Rica,7535,Christian Bolaños Navarro,Left Wing,Right Wing
Costa Rica,7535,Cristian Gamboa Luna,Right Wing Back,Right Wing Back
Costa Rica,7535,Daniel Colindres Solera,Left Center Midfield,Left Wing
Costa Rica,7535,David Alberto Guzmán Pérez,Left Center Midfield,Left Center Midfield
Costa Rica,7535,Francisco Javier Calvo Quesada,Left Wing Back,Left Wing Back
Costa Rica,7535,Giancarlo González Castro,Center Back,Center Back
Costa Rica,7535,Joel Nathaniel Campbell Samuels,Center Forward,Center Forward
Costa Rica,7535,Johan Alberto Venegas Ulloa,Left Wing,Left Wing
Costa Rica,7535,Johnny Acosta Zamora,Right Center Back,Right Center Back
Costa Rica,7535,Keylor Navas Gamboa,Goalkeeper,Goalkeeper
Costa Rica,7535,Marcos Danilo Ureña Porras,Center Forward,Center Forward
Costa Rica,7535,Óscar Esau Duarte Gaitán,Left Center Back,Left Center Back
Costa Rica,7548,Bryan Oviedo,Left Wing Back,Left Wing Back
Costa Rica,7548,Bryan Ruiz González,Left Wing,Left Wing
Costa Rica,7548,Celso Borges Mora,Right Center Midfield,Right Center Midfield
Costa Rica,7548,Christian Bolaños Navarro,Center Forward,Right Wing
Costa Rica,7548,Cristian Gamboa Luna,Right Wing Back,Right Wing Back
Costa Rica,7548,David Alberto Guzmán Pérez,Left Center Midfield,Left Center Midfield
Costa Rica,7548,Francisco Javier Calvo Quesada,Right Wing Back,Left Center Back
Costa Rica,7548,Giancarlo González Castro,Center Back,Center Back
Costa Rica,7548,Johan Alberto Venegas Ulloa,Right Wing,Right Wing
Costa Rica,7548,Johnny Acosta Zamora,Right Center Back,Right Center Back
Costa Rica,7548,Keylor Navas Gamboa,Goalkeeper,Goalkeeper
Costa Rica,7548,Marcos Danilo Ureña Porras,Center Forward,Center Forward
Costa Rica,7548,Yeltsin Ignacio Tejeda Valverde,Left Midfield,Left Midfield
Costa Rica,7548,Óscar Esau Duarte Gaitán,Left Center Back,Left Center Back
Costa Rica,7568,Bryan Oviedo,Left Wing Back,Left Wing Back
Costa Rica,7568,Bryan Ruiz González,Right Wing,Right Wing
Costa Rica,7568,Celso Borges Mora,Right Center Midfield,Right Center Midfield
Costa Rica,7568,Cristian Gamboa Luna,Right Wing Back,Right Wing Back
Costa Rica,7568,Daniel Colindres Solera,Left Wing,Left Wing
Costa Rica,7568,David Alberto Guzmán Pérez,Left Center Midfield,Left Center Midfield
Costa Rica,7568,Giancarlo González Castro,Center Back,Center Back
Costa Rica,7568,Ian Rey Smith Quiros,Right Wing Back,Right Wing Back
Costa Rica,7568,Joel Nathaniel Campbell Samuels,Center Forward,Center Forward
Costa Rica,7568,Johnny Acosta Zamora,Right Center Back,Right Center Back
Costa Rica,7568,Kendall Jamaal Waston Manley,Left Center Back,Left Center Back
Costa Rica,7568,Keylor Navas Gamboa,Goalkeeper,Goalkeeper
Costa Rica,7568,Rodney Wallace,Left Wing,Left Wing
Costa Rica,7568,Rándall Azofeifa Corrales,Left Center Midfield,Left Center Midfield
Croatia,7529,Andrej Kramarić,Center Attacking Midfield,Center Attacking Midfield
Croatia,7529,Ante Rebić,Left Wing,Left Wing
Croatia,7529,Danijel Subašić,Goalkeeper,Goalkeeper
Croatia,7529,Dejan Lovren,Right Center Back,Right Center Back
Croatia,7529,Domagoj Vida,Left Center Back,Left Center Back
Croatia,7529,Ivan Perišić,Right Wing,Right Wing
Croatia,7529,Ivan Rakitić,Left Center Midfield,Left Center Midfield
Croatia,7529,Ivan Strinić,Left Back,Left Back
Croatia,7529,Luka Modrić,Right Center Midfield,Right Center Midfield
Croatia,7529,Marcelo Brozović,Center Attacking Midfield,Left Center Midfield
Croatia,7529,Mario Mandžukić,Center Forward,Center Forward
Croatia,7529,Marko Pjaca,Center Forward,Center Forward
Croatia,7529,Mateo Kovačić,Right Wing,Right Wing
Croatia,7529,Šime Vrsaljko,Right Back,Right Back
Croatia,7545,Andrej Kramarić,Right Midfield,Right Midfield
Croatia,7545,Ante Rebić,Right Midfield,Right Midfield
Croatia,7545,Danijel Subašić,Goalkeeper,Goalkeeper
Croatia,7545,Dejan Lovren,Right Center Back,Right Center Back
Croatia,7545,Domagoj Vida,Left Center Back,Left Center Back
Croatia,7545,Ivan Perišić,Left Midfield,Left Midfield
Croatia,7545,Ivan Rakitić,Left Center Midfield,Left Center Midfield
Croatia,7545,Ivan Strinić,Left Back,Left Back
Croatia,7545,Luka Modrić,Right Center Midfield,Right Center Midfield
Croatia,7545,Marcelo Brozović,Center Defensive Midfield,Center Defensive Midfield
Croatia,7545,Mario Mandžukić,Center Forward,Center Forward
Croatia,7545,Mateo Kovačić,Left Midfield,Left Midfield
Croatia,7545,Vedran Ćorluka,Center Forward,Right Defensive Midfield
Croatia,7545,Šime Vrsaljko,Right Back,Right Back
Croatia,7561,Andrej Kramarić,Center Forward,Center Forward
Croatia,7561,Dejan Lovren,Right Wing,Left Center Back
Croatia,7561,Duje Ćaleta-Car,Left Center Back,Left Center Back
Croatia,7561,Filip Bradarić,Right Center Midfield,Right Center Midfield
Croatia,7561,Ivan Perišić,Left Wing,Left Wing
Croatia,7561,Ivan Rakitić,Left Center Midfield,Left Center Midfield
Croatia,7561,Josip Pivarić,Left Back,Left Back
Croatia,7561,Lovre Kalinić,Goalkeeper,Goalkeeper
Croatia,7561,Luka Modrić,Right Center Midfield,Right Center Midfield
Croatia,7561,Marko Pjaca,Right Wing,Right Wing
Croatia,7561,Mateo Kovačić,Left Center Midfield,Left Center Midfield
Croatia,7561,Milan Badelj,Center Defensive Midfield,Center Defensive Midfield
Croatia,7561,Tin Jedvaj,Right Back,Right Back
Croatia,7561,Vedran Ćorluka,Right Center Back,Right Center Back
Croatia,7581,Andrej Kramarić,Left Midfield,Left Center Forward
Croatia,7581,Ante Rebić,Right Midfield,Right Midfield
Croatia,7581,Danijel Subašić,Goalkeeper,Goalkeeper
Croatia,7581,Dejan Lovren,Right Center Back,Right Center Back
Croatia,7581,Domagoj Vida,Left Center Back,Left Center Back
Croatia,7581,Ivan Perišić,Left Midfield,Left Midfield
Croatia,7581,Ivan Rakitić,Left Center Midfield,Left Center Midfield
Croatia,7581,Ivan Strinić,Left Back,Left Back
Croatia,7581,Josip Pivarić,Left Back,Left Back
Croatia,7581,Luka Modrić,Right Center Midfield,Right Center Midfield
Croatia,7581,Marcelo Brozović,Center Defensive Midfield,Center Defensive Midfield
Croatia,7581,Mario Mandžukić,Center Forward,Center Forward
Croatia,7581,Mateo Kovačić,Center Defensive Midfield,Center Defensive Midfield
Croatia,7581,Milan Badelj,Center Forward,Left Midfield
Croatia,7581,Šime Vrsaljko,Right Back,Right Back
Croatia,8652,Andrej Kramarić,Center Attacking Midfield,Center Attacking Midfield
Croatia,8652,Ante Rebić,Right Wing,Right Wing
Croatia,8652,Danijel Subašić,Goalkeeper,Goalkeeper
Croatia,8652,Dejan Lovren,Right Center Back,Right Center Back
Croatia,8652,Domagoj Vida,Left Center Back,Left Center Back
Croatia,8652,Ivan Perišić,Left Wing,Left Wing
Croatia,8652,Ivan Rakitić,Left Defensive Midfield,Left Defensive Midfield
Croatia,8652,Ivan Strinić,Left Back,Left Back
Croatia,8652,Josip Pivarić,Left Back,Left Back
Croatia,8652,Luka Modrić,Right Defensive Midfield,Right Defensive Midfield
Croatia,8652,Marcelo Brozović,Left Wing,Left Wing
Croatia,8652,Mario Mandžukić,Center Forward,Center Forward
Croatia,8652,Mateo Kovačić,Center Attacking Midfield,Right Wing
Croatia,8652,Vedran Ćorluka,Right Back,Left Center Back
Croatia,8652,Šime Vrsaljko,Right Back,Right Back
Croatia,8656,Andrej Kramarić,Right Wing,Right Wing
Croatia,8656,Ante Rebić,Right Wing,Right Wing
Croatia,8656,Danijel Subašić,Goalkeeper,Goalkeeper
Croatia,8656,Dejan Lovren,Right Center Back,Right Center Back
Croatia,8656,Domagoj Vida,Left Center Back,Left Center Back
Croatia,8656,Ivan Perišić,Left Wing,Left Wing
Croatia,8656,Ivan Rakitić,Left Attacking Midfield,Left Attacking Midfield
Croatia,8656,Ivan Strinić,Left Back,Left Back
Croatia,8656,Josip Pivarić,Left Back,Left Back
Croatia,8656,Luka Modrić,Right Attacking Midfield,Right Attacking Midfield
Croatia,8656,Marcelo Brozović,Center Midfield,Center Midfield
Croatia,8656,Mario Mandžukić,Center Forward,Center Forward
Croatia,8656,Milan Badelj,Right Attacking Midfield,Right Attacking Midfield
Croatia,8656,Vedran Ćorluka,Center Forward,Center Forward
Croatia,8656,Šime Vrsaljko,Right Back,Right Back
Croatia,8658,Andrej Kramarić,Right Wing,Right Wing
Croatia,8658,Ante Rebić,Right Wing,Right Wing
Croatia,8658,Danijel Subašić,Goalkeeper,Goalkeeper
Croatia,8658,Dejan Lovren,Right Center Back,Right Center Back
Croatia,8658,Domagoj Vida,Left Center Back,Left Center Back
Croatia,8658,Ivan Perišić,Left Wing,Left Wing
Croatia,8658,Ivan Rakitić,Left Center Midfield,Left Center Midfield
Croatia,8658,Ivan Strinić,Left Back,Left Back
Croatia,8658,Luka Modrić,Right Center Midfield,Right Center Midfield
Croatia,8658,Marcelo Brozović,Center Defensive Midfield,Center Defensive Midfield
Croatia,8658,Mario Mandžukić,Center Forward,Center Forward
Croatia,8658,Marko Pjaca,Left Back,Left Back
Croatia,8658,Šime Vrsaljko,Right Back,Right Back
Denmark,7532,Andreas Christensen,Left Center Back,Left Center Back
Denmark,7532,Christian Dannemann Eriksen,Center Attacking Midfield,Center Attacking Midfield
Denmark,7532,Henrik Dalsgaard,Right Back,Right Back
Denmark,7532,Jens Stryger Larsen,Left Back,Left Back
Denmark,7532,Kasper Schmeichel,Goalkeeper,Goalkeeper
Denmark,7532,Lasse Schöne,Right Center Midfield,Right Center Midfield
Denmark,7532,Martin Braithwaite Christensen,Left Wing,Left Wing
Denmark,7532,Mathias Jattah-Njie Jørgensen,Left Center Back,Left Center Back
Denmark,7532,Nicolai Jørgensen,Center Forward,Center Forward
Denmark,7532,Pione Sisto Ifolo Emirmija,Left Wing,Left Wing
Denmark,7532,Simon Thorup Kjær,Right Center Back,Right Center Back
Denmark,7532,Thomas Delaney,Left Center Midfield,Left Center Midfield
Denmark,7532,William Vitved Kvist Jørgensen,Right Center Midfield,Right Center Midfield
Denmark,7532,Yussuf Yurary Poulsen,Right Wing,Right Wing
Denmark,7547,Andreas Christensen,Left Center Back,Left Center Back
Denmark,7547,Andreas Evald Cornelius,Center Forward,Center Forward
Denmark,7547,Christian Dannemann Eriksen,Center Attacking Midfield,Center Attacking Midfield
Denmark,7547,Henrik Dalsgaard,Right Back,Right Back
Denmark,7547,Jens Stryger Larsen,Left Back,Left Back
Denmark,7547,Kasper Schmeichel,Goalkeeper,Goalkeeper
Denmark,7547,Lasse Schöne,Right Defensive Midfield,Right Defensive Midfield
Denmark,7547,Martin Braithwaite Christensen,Right Wing,Right Wing
Denmark,7547,Nicolai Jørgensen,Center Forward,Center Forward
Denmark,7547,Pione Sisto Ifolo Emirmija,Left Wing,Left Wing
Denmark,7547,Simon Thorup Kjær,Right Center Back,Right Center Back
Denmark,7547,Thomas Delaney,Left Defensive Midfield,Left Defensive Midfield
Denmark,7547,Yussuf Yurary Poulsen,Right Wing,Right Wing
Denmark,7563,Andreas Christensen,Center Defensive Midfield,Center Defensive Midfield
Denmark,7563,Andreas Evald Cornelius,Center Forward,Center Forward
Denmark,7563,Christian Dannemann Eriksen,Right Center Midfield,Right Center Midfield
Denmark,7563,Henrik Dalsgaard,Right Back,Right Back
Denmark,7563,Jens Stryger Larsen,Left Back,Left Back
Denmark,7563,Kasper Dolberg,Center Forward,Center Forward
Denmark,7563,Kasper Schmeichel,Goalkeeper,Goalkeeper
Denmark,7563,Lukas Reiff Lerager,Left Center Midfield,Left Center Midfield
Denmark,7563,Martin Braithwaite Christensen,Right Midfield,Right Midfield
Denmark,7563,Mathias Jattah-Njie Jørgensen,Left Center Back,Left Center Back
Denmark,7563,Pione Sisto Ifolo Emirmija,Left Midfield,Left Midfield
Denmark,7563,Simon Thorup Kjær,Right Center Back,Right Center Back
Denmark,7563,Thomas Delaney,Left Center Midfield,Left Center Midfield
Denmark,7563,Viktor Fischer,Left Midfield,Left Midfield
Denmark,7581,Andreas Christensen,Right Center Midfield,Right Center Midfield
Denmark,7581,Andreas Evald Cornelius,Center Forward,Center Forward
Denmark,7581,Christian Dannemann Eriksen,Secondary Striker,Secondary Striker
Denmark,7581,Henrik Dalsgaard,Right Back,Right Back
Denmark,7581,Jonas Knudsen,Left Back,Left Back
Denmark,7581,Kasper Schmeichel,Goalkeeper,Goalkeeper
Denmark,7581,Lasse Schöne,Right Center Midfield,Right Center Midfield
Denmark,7581,Martin Braithwaite Christensen,Left Wing,Left Wing
Denmark,7581,Mathias Jattah-Njie Jørgensen,Left Center Back,Left Center Back
Denmark,7581,Michael Krohn-Dehli,Left Center Midfield,Left Center Midfield
Denmark,7581,Nicolai Jørgensen,Center Forward,Center Forward
Denmark,7581,Pione Sisto Ifolo Emirmija,Left Wing,Left Wing
Denmark,7581,Simon Thorup Kjær,Right Center Back,Right Center Back
Denmark,7581,Thomas Delaney,Left Center Midfield,Left Center Midfield
Denmark,7581,Yussuf Yurary Poulsen,Right Wing,Right Wing
Egypt,7540,Abdalla Mahmoud El Said Bekhit,Center Attacking Midfield,Center Attacking Midfield
Egypt,7540,Ahmed Fathy Abdel Meneim Ibrahim,Right Back,Right Back
Egypt,7540,Ahmed Hegazi,Left Center Back,Left Center Back
Egypt,7540,Ali Gabr,Right Center Back,Right Center Back
